,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
11357,3596,1873.0,476739,54,138.82,-34.7,Google Earth image,Copper,MAJOR,Gold,RARE,ORE,N,0
11363,3597,1890.0,476740,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11364,3598,1923.0,476741,54,138.88,-34.72,Google Earth image,Gold,MAJOR,Silver,RARE,ORE,N,0
11369,3599,1869.0,476742,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11370,3600,1871.0,476743,54,138.92,-34.53,Google Earth image,Copper,MINOR,Gold,RARE,ORE,N,0
11385,3601,1849.0,476744,54,138.9,-34.7,Google Earth image,Sapphire,MINOR,Gold,RARE,ORE,N,0
11417,3603,1873.0,476746,54,138.83,-34.7,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11419,3604,1903.0,476747,54,138.93,-34.72,Digital Image,Rutile,MINOR,Feldspar,MINOR,GANGUE,N,0
11427,3605,1870.0,476748,54,138.84,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11428,3606,1961.0,476749,54,138.9,-34.75,Google Earth image,Clay,MAJOR,,,,,0
11429,3607,1868.0,476750,54,138.82,-34.69,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11430,3608,1868.0,476751,54,138.82,-34.7,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11433,3609,1969.0,476752,54,138.95,-34.5,Digital Image,Quartzite,MAJOR,,,,,0
11434,3610,-,476753,54,138.86,-34.65,Digital Image,Sandstone,MAJOR,,,,,0
11436,3611,1869.0,476754,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11437,3612,1869.0,476755,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11438,3613,1974.0,476756,54,138.92,-34.58,Google Earth image,Gravel,MINOR,,,,,0
11440,3614,1960.0,476757,54,138.91,-34.58,GPS Standalone Navigational,Silica sand,MINOR,,,,,0
11442,3615,1896.0,476758,54,138.82,-34.66,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11448,3616,1950.0,476759,54,138.92,-34.58,Google Earth image,Gravel,MINOR,,,,,0
11451,3617,1934.0,476760,54,138.93,-34.72,Google Earth image,Ilmenite,MAJOR,Feldspar,MINOR,GANGUE,N,0
11466,3618,1931.0,476761,54,138.96,-34.57,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11467,3619,1869.0,476762,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11469,3620,1869.0,476763,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11470,3621,1888.0,476764,54,138.93,-34.74,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11471,3622,1871.0,476765,54,138.82,-34.7,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11479,3623,1873.0,476766,54,138.82,-34.7,GPS Standalone Navigational,Gold,MINOR,Gold,RARE,ORE,N,0
11487,3625,1897.0,476768,54,138.82,-34.67,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11489,3626,1895.0,476769,54,138.82,-34.67,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11494,3627,1974.0,476770,54,138.85,-34.61,Google Earth image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
11495,3628,1869.0,476771,54,138.84,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11497,3629,1977.0,476772,54,138.94,-34.51,Google Earth image,Silica sand,MINOR,,,,,0
11500,3630,1846.0,476773,54,138.8,-34.67,Controlled AMG/MGA map,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
11502,3631,1873.0,476774,54,138.82,-34.7,Google Earth image,Copper,MAJOR,Chalcopyrite,RARE,ORE,N,0
11507,3632,1889.0,476775,54,138.87,-34.61,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11508,3633,1846.0,476776,54,138.9,-34.64,Google Earth image,Copper,MAJOR,Gold,RARE,ORE,N,0
11514,3634,1945.0,476777,54,138.94,-34.63,Google Earth image,Talc,MAJOR,Albite,MINOR,GANGUE,N,0
11516,3635,1846.0,476778,54,138.9,-34.64,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
11526,3636,1932.0,476779,54,138.89,-34.75,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11529,3637,1867.0,476780,54,138.85,-34.71,Digital Image,Gold,MAJOR,Gold,RARE,ORE,N,0
11530,3638,1871.0,476781,54,138.82,-34.65,Google Earth image,Copper,MAJOR,Gold,RARE,ORE,N,0
11546,3639,1878.0,476782,54,138.85,-34.72,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11547,3641,1977.0,476784,54,138.85,-34.61,Digital Image,Silica sand,MINOR,Quartz,ABUNDANT,ORE,N,0
11549,3642,1899.0,476785,54,138.82,-34.66,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
11551,3643,1868.0,476786,54,138.82,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11552,3644,1881.0,476787,54,138.84,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11555,3645,1870.0,476788,54,138.87,-34.68,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11556,3646,1896.0,476789,54,138.82,-34.66,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11560,3647,1972.0,476790,54,138.88,-34.5,Google Earth image,Marble,MAJOR,Dolomite,ABUNDANT,ORE,N,0
11562,3648,1870.0,476791,54,138.84,-34.64,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11563,3649,1870.0,476792,54,138.84,-34.64,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11564,3650,-,476793,54,138.82,-34.7,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11566,3651,1937.0,476794,54,138.86,-34.69,Google Earth image,Iron Ore,MAJOR,Iron oxide (non specific),MAJOR,ORE,N,0
11570,3652,1900.0,476795,54,138.93,-34.69,Google Earth image,Rutile,MINOR,Clay mineral,MAJOR,ORE,N,0
11642,3653,1845.0,476796,54,138.92,-34.69,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
11643,3654,-,476797,54,138.77,-34.74,Google Earth image,Clay,MAJOR,,,,,0
11644,3656,1889.0,476799,54,138.85,-34.64,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11645,3658,1885.0,476801,54,138.82,-34.69,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11648,3659,1870.0,476802,54,138.91,-34.58,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11649,3660,1869.0,476803,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11650,3661,1930.0,476804,54,138.89,-34.73,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11652,3662,1848.0,476805,54,138.78,-34.66,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
11655,3663,1910.0,476806,54,138.94,-34.71,Digital Image,Mica,MAJOR,Mica,MINOR,ORE,N,0
11656,3665,1918.0,476808,54,138.83,-34.7,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
11658,3667,1953.0,476810,54,138.8,-34.62,Digital Image,Sand,MAJOR,,,,,0
11659,3668,1870.0,476811,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11660,3669,1961.0,476812,54,138.86,-34.6,Google Earth image,Silica sand,MINOR,,,,,0
11663,3670,1900.0,476813,54,138.93,-34.71,Google Earth image,Clay,MAJOR,Dickite,ABUNDANT,ORE,Y,0
11665,3671,1989.0,476814,54,138.92,-34.58,Google Earth image,Sand,MAJOR,,,,,0
11666,3673,1840.0,476816,54,138.9,-34.58,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
11667,3674,1899.0,476817,54,138.94,-34.57,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
11668,3676,1870.0,476819,54,138.84,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11669,3677,1884.0,476820,54,138.93,-34.73,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11670,3678,1977.0,476821,54,138.85,-34.62,Google Earth image,Silica sand,MINOR,Quartz,ABUNDANT,ORE,N,0
11672,3679,1870.0,476822,54,138.85,-34.56,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11673,3680,-,476823,54,138.82,-34.6,Digital Image,Quartzite,MAJOR,,,,,0
11674,3682,1948.0,476825,54,138.88,-34.69,Google Earth image,Sandstone,MAJOR,,,,,0
11675,3683,1972.0,476826,54,138.75,-34.58,Google Earth image,Gravel,MAJOR,,,,,0
11677,3684,1942.0,476827,54,138.86,-34.64,Google Earth image,Quartzite,MAJOR,,,,,0
11678,3686,1869.0,476829,54,138.85,-34.67,Google Earth image,Quartzite,MAJOR,,,,,0
11679,3688,-,476831,54,139.0,-34.54,Google Earth image,Schist,MAJOR,,,,,0
11680,3689,1933.0,2070201,54,138.92,-34.68,Google Earth image,Rutile,MAJOR,Clay mineral,MINOR,GANGUE,Y,0
11682,3690,1932.0,476833,54,138.9,-34.72,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11685,3691,1896.0,476834,54,138.78,-34.75,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11687,3692,1870.0,476835,54,138.83,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11688,3693,1867.0,476836,54,138.84,-34.64,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11689,3695,1935.0,476838,54,138.9,-34.57,Google Earth image,Talc,MINOR,Actinolite,MINOR,ORE,N,0
11701,3696,1873.0,476839,54,138.98,-34.78,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11703,3697,1868.0,476840,54,138.85,-34.68,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11704,3698,1884.0,476841,54,138.94,-34.74,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11705,3699,1868.0,476842,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11706,3700,1933.0,476843,54,138.93,-34.72,Google Earth image,Mica,MAJOR,Mica,MINOR,ORE,N,0
11707,3701,1885.0,476844,54,138.94,-34.74,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11708,3702,1961.0,476845,54,138.8,-34.62,Google Earth image,Sand,MAJOR,Quartz,MAJOR,ORE,N,0
11711,3703,1900.0,476846,54,138.81,-34.6,Google Earth image,Sandstone,MAJOR,,,,,0
11712,3704,1914.0,476847,54,138.92,-34.69,Google Earth image,Mica,MINOR,Clay mineral,MAJOR,ORE,Y,0
11748,3705,-,476848,54,138.95,-34.74,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11749,3708,1952.0,476851,54,138.85,-34.62,Digital Image,Sand,MAJOR,,,,,0
11750,3709,1873.0,476852,54,138.83,-34.7,GPS Standalone Navigational,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
11752,3711,1871.0,476854,54,138.82,-34.7,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11760,3712,1977.0,476855,54,138.91,-34.6,Digital Image,Sand,MINOR,,,,,0
11762,3713,1869.0,476856,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11763,3714,1848.0,476857,54,138.9,-34.69,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
11777,3715,1930.0,476858,54,138.91,-34.67,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11778,3716,-,476859,54,138.91,-34.67,Digital Image,Dolomite,MAJOR,,,,,0
11779,3717,1869.0,476860,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11780,3718,1869.0,476861,54,138.82,-34.66,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11783,3719,1920.0,476862,54,138.89,-34.73,Digital Image,Gold,MAJOR,Gold,RARE,ORE,N,0
11786,3720,1868.0,476863,54,138.82,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11787,3721,1846.0,476864,54,138.88,-34.5,Digital Image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
11799,3722,1906.0,476865,54,138.93,-34.7,Google Earth image,Mica,MINOR,Clay mineral,ABUNDANT,ORE,N,0
11823,3723,1869.0,476866,54,138.83,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11824,3724,1869.0,476867,54,138.82,-34.66,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11828,3725,1950.0,476868,54,138.8,-34.72,Google Earth image,Sandstone,MAJOR,,,,,0
11829,3726,1896.0,476869,54,138.82,-34.66,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11832,3727,1873.0,476870,54,138.82,-34.65,Google Earth image,Copper,MINOR,Gold,RARE,ORE,N,0
11840,3728,1869.0,476871,54,138.83,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11841,3729,1944.0,476872,54,138.91,-34.67,Google Earth image,Talc,MAJOR,Carbonate,MINOR,GANGUE,N,0
11844,3730,1970.0,476873,54,138.84,-34.61,Google Earth image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
11845,3731,1977.0,476874,54,138.84,-34.6,Digital Image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
11846,3732,1846.0,476875,54,138.89,-34.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11847,3733,1914.0,476876,54,138.94,-34.67,Digital Image,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
11849,3734,1954.0,476877,54,138.91,-34.69,Digital Image,Ilmenite,MAJOR,Ilmenite,MINOR,ORE,N,0
11850,3735,1906.0,476878,54,138.92,-34.71,Google Earth image,Mica,MAJOR,Beryl,RARE,GANGUE,N,0
11856,3737,1970.0,476880,54,138.85,-34.63,Digital Image,Sand,MAJOR,,,,,0
11857,3738,-,476881,54,138.79,-34.62,Google Earth image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
11858,3739,1962.0,476882,54,138.79,-34.62,Google Earth image,Sand,MAJOR,,,,,0
11860,3740,1889.0,476883,54,138.85,-34.64,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11861,3741,1871.0,476884,54,138.84,-34.64,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11862,3743,1869.0,476886,54,138.85,-34.66,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11863,3744,1884.0,476887,54,138.82,-34.69,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11873,3745,1896.0,476888,54,138.82,-34.69,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
11876,3746,1896.0,476889,54,138.82,-34.69,Google Earth image,Silver,MINOR,Silver,RARE,ORE,N,0
11920,3761,1932.0,476904,54,138.22,-33.92,Digital Image,Gypsum,MINOR,Halite,ABUNDANT,ORE,N,0
11922,3763,1931.0,476906,54,139.24,-33.0,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11924,3765,1933.0,476908,54,139.07,-33.62,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11926,3766,1972.0,831146,54,138.17,-33.24,Google Earth image,Quartzite,MAJOR,,,,,0
11928,3767,1966.0,476910,54,139.02,-33.87,Google Earth image,Dolomite,MAJOR,,,,,0
11929,3769,1928.0,476912,54,138.6,-33.53,Google Earth image,Silver,MINOR,Argentite,RARE,ORE,N,0
11939,3772,1900.0,476915,54,138.62,-33.84,Google Earth image,Sandstone,MAJOR,,,,,0
11940,3774,1932.0,476917,54,139.07,-33.59,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
11942,3776,1962.0,476919,54,138.45,-33.69,Google Earth image,Sandstone,MAJOR,,,,,0
11943,3777,1958.0,476920,54,138.38,-33.38,Google Earth image,Kaolin,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
11944,3783,-,476926,54,138.11,-32.96,Google Earth image,Magnesite,MAJOR,Magnesite,ABUNDANT,ORE,N,0
11945,3784,1947.0,476927,54,138.13,-32.97,Google Earth image,Magnesite,MAJOR,Dolomite,MINOR,GANGUE,N,0
11947,3787,1888.0,476930,54,138.95,-33.16,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11949,3788,1941.0,476931,54,139.06,-33.94,GPS Standalone Navigational,Asbestos,MAJOR,Crocidolite,MINOR,ORE,N,0
11951,3790,1846.0,476933,54,138.92,-33.67,GPS Standalone Navigational,Copper,MAJOR,Cuprite,TRACE,ORE,Y,0
11954,3791,1867.0,476934,54,138.81,-33.54,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
11956,3792,1891.0,476935,54,138.35,-33.15,Google Earth image,Iron Ore,MAJOR,Argentite,RARE,ORE,N,0
11964,3796,1885.0,476939,54,139.12,-33.86,Google Earth image,Silver,MAJOR,Argentite,RARE,ORE,N,0
11967,3797,1939.0,476940,54,139.09,-33.47,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
11969,3798,1858.0,476941,54,138.56,-33.49,Google Earth image,Copper,MAJOR,Chalcocite,TRACE,ORE,N,0
11973,3799,1873.0,476942,54,138.55,-33.51,Digital Image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
11978,3802,1865.0,476945,54,139.29,-33.86,Google Earth image,Copper,MAJOR,Silver,RARE,ORE,N,0
11983,3804,1962.0,476947,54,138.71,-33.58,Digital Image,Dolomite,MAJOR,,,,,0
11985,3806,1943.0,476949,54,138.98,-33.67,Google Earth image,Phosphate,MAJOR,Clay mineral,MAJOR,GANGUE,Y,0
11988,3807,1845.0,476950,54,138.93,-33.68,Google Earth image,Copper,MAJOR,Gold,RARE,ORE,N,0
12022,3808,1931.0,476951,54,139.07,-33.6,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12024,3809,1930.0,476952,54,139.07,-33.58,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
12028,3810,1940.0,476953,54,139.07,-33.58,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
12030,3813,1933.0,476956,54,138.55,-33.2,"Sourced from documents (PLANS, ENV, RB,etc)",Siltstone,MAJOR,,,,,0
12031,3814,1920.0,476957,54,138.22,-33.9,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
12033,3817,1903.0,476960,54,138.71,-33.42,Google Earth image,Copper,MAJOR,Gold,RARE,ORE,N,0
12043,3819,1934.0,476962,54,139.24,-33.65,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12049,3820,1856.0,476963,54,138.25,-33.02,GPS Standalone Navigational,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
12054,3822,1960.0,476965,54,138.79,-33.87,Google Earth image,Slate,MAJOR,,,,,0
12055,3824,1960.0,476967,54,138.75,-33.91,Google Earth image,Sandstone,MAJOR,,,,,0
12056,3825,-,476968,54,138.76,-33.63,Google Earth image,Metasiltstone,MAJOR,,,,,0
12057,3826,1960.0,476969,54,138.83,-33.92,Digital Image,Slate,MAJOR,,,,,0
12058,3827,1960.0,476970,54,138.77,-33.92,Digital Image,Shale,MAJOR,,,,,0
12062,3829,1950.0,476972,54,138.75,-33.93,Digital Image,Sandstone,MAJOR,,,,,0
12063,3831,1929.0,476974,54,138.55,-33.82,Google Earth image,Copper,MINOR,Magnesite,MAJOR,ORE,N,0
12067,3833,1870.0,476976,54,138.98,-33.34,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12068,3834,1870.0,476977,54,138.59,-33.83,Digital Image,Clay,MAJOR,,,,,0
12069,3836,1981.0,476979,54,138.23,-33.37,Digital Image,Sand,MAJOR,,,,,0
12070,3838,1966.0,476981,54,138.15,-33.43,Digital Image,Quartzite,MAJOR,,,,,0
12071,3839,1933.0,476982,54,139.06,-33.53,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12073,3841,1930.0,476984,54,139.07,-33.59,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12076,3843,1885.0,476986,54,139.29,-33.89,Google Earth image,Silver,MAJOR,Argentite,TRACE,ORE,N,0
12079,3846,1919.0,476989,54,138.25,-33.71,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
12080,3847,1921.0,831125,54,138.26,-33.73,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
12081,3849,1931.0,476992,54,139.05,-33.55,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12084,3850,1936.0,476993,54,139.07,-33.5,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12086,3851,1938.0,476994,54,139.07,-33.49,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12088,3852,1866.0,476995,54,138.8,-33.77,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,N,0
12095,3854,1885.0,476997,54,139.11,-33.82,Google Earth image,Silver,MAJOR,Argentite,RARE,ORE,Y,0
12097,3855,1930.0,476998,54,139.07,-33.58,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
12100,3857,1900.0,477000,54,138.63,-33.85,Google Earth image,Sandstone,MAJOR,,,,,0
12101,3859,1846.0,477002,54,138.55,-33.83,Digital Image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
12110,3861,1900.0,477004,54,139.13,-33.85,Google Earth image,Uranium,MINOR,Phosphate,MAJOR,ORE,Y,0
12114,3862,1933.0,477005,54,139.06,-33.55,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12116,3865,1925.0,477008,54,138.17,-33.39,Google Earth image,Clay,MAJOR,Carbonate,ABUNDANT,ORE,N,0
12118,3866,1912.0,831127,54,138.23,-33.79,Digital Image,Salt,MAJOR,Clay mineral,TRACE,GANGUE,N,0
12120,3867,1931.0,477010,54,139.17,-33.51,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12122,3868,1931.0,477011,54,139.07,-33.61,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12124,3869,1932.0,477012,54,139.1,-33.58,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12127,3872,1950.0,477015,54,138.63,-33.84,Google Earth image,Clay,MAJOR,,,,,0
12129,3873,1973.0,477016,54,138.68,-33.74,Google Earth image,Clay,MAJOR,,,,,0
12130,3876,1933.0,477019,54,139.06,-33.56,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12133,3877,1934.0,477020,54,139.06,-33.55,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12135,3878,1930.0,477021,54,139.07,-33.57,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
12137,3880,1934.0,477023,54,139.06,-33.55,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12139,3881,1934.0,477024,54,139.06,-33.56,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12141,3882,-,477025,54,139.17,-33.52,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12143,3886,1955.0,477029,54,139.04,-33.9,Google Earth image,Asbestos,MAJOR,Albite,TRACE,GANGUE,N,0
12149,3892,1904.0,477035,54,138.72,-33.42,Google Earth image,Iron Ore,MAJOR,Hematite,MAJOR,ORE,Y,0
12150,3893,1930.0,477036,54,139.07,-33.57,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
12153,3895,-,477038,54,138.87,-33.75,Digital Image,Siltstone,MAJOR,,,,,0
12154,3896,1960.0,477039,54,138.8,-33.84,Digital Image,Slate,MAJOR,,,,,0
12155,3898,1886.0,477041,54,139.12,-33.76,Google Earth image,Silver,MAJOR,Argentite,TRACE,ORE,N,0
12157,3899,1895.0,477042,54,138.39,-33.22,Google Earth image,Iron,MINOR,Goethite,TRACE,GANGUE,Y,0
12173,3900,1900.0,477043,54,138.62,-33.83,Google Earth image,Slate,MINOR,,,,,0
12175,3902,-,477045,54,138.59,-33.83,Google Earth image,Sandstone,MAJOR,,,,,0
12176,3903,1908.0,477046,54,138.54,-33.06,Google Earth image,Phosphate,MAJOR,Phosphate,ABUNDANT,ORE,Y,0
12177,3904,1876.0,477047,54,138.23,-33.23,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12178,3910,1947.0,477053,54,138.5,-33.96,Google Earth image,Calcrete,MAJOR,,,,,0
12179,3913,1886.0,477056,54,139.12,-33.77,Google Earth image,Silver,MAJOR,Argentite,TRACE,ORE,N,0
12182,3914,1940.0,477057,54,139.2,-33.31,Google Earth image,Rare Earths,MINOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
12191,3915,1881.0,477058,54,139.15,-33.18,Google Earth image,Silver,MINOR,Argentite,TRACE,ORE,N,0
12201,3916,1900.0,477059,54,138.6,-33.81,Google Earth image,Sandstone,MAJOR,,,,,0
12202,3917,1936.0,477060,54,139.07,-33.57,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12204,3918,1903.0,477061,54,138.61,-33.86,Google Earth image,Sandstone,MAJOR,,,,,0
12205,3919,1927.0,477062,54,139.19,-33.79,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
12206,3920,1968.0,477063,54,138.93,-33.82,Digital Image,Quartzite,MAJOR,,,,,0
12207,3922,1921.0,831126,54,138.2,-33.91,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
12208,3923,1913.0,477066,54,138.17,-33.92,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
12209,3928,1912.0,477071,54,138.71,-33.92,Google Earth image,Slate,MAJOR,,,,,0
12210,3929,1900.0,477072,54,138.62,-33.84,Digital Image,Quartzite,MAJOR,,,,,0
12211,3930,1931.0,477073,54,139.06,-33.58,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
12212,3932,1903.0,477075,54,139.12,-33.84,Google Earth image,Phosphate,MAJOR,Phosphate,MAJOR,ORE,Y,0
12213,3933,1890.0,477076,54,138.58,-33.79,Google Earth image,Silver,MINOR,Gold,RARE,ORE,N,0
12217,3934,-,831123,54,138.22,-33.9,Digital Image,Coal,MAJOR,,,,,0
12218,3935,1984.0,477078,54,139.32,-33.04,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
12220,3940,1920.0,477083,54,138.29,-33.18,Google Earth image,Clay,MAJOR,,,,,0
12221,3943,1856.0,477086,54,138.71,-33.92,Google Earth image,Slate,MAJOR,,,,,0
12222,3945,1904.0,477088,54,139.01,-33.26,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12223,3946,1932.0,477089,54,139.07,-33.59,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
12224,3947,1930.0,477090,54,139.07,-33.58,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
