,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
3613,4930,1943.0,478074,53,137.57,-35.0,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3614,4935,1912.0,478079,53,136.97,-35.02,Digital Image,Dolomite,MINOR,Clay mineral,ABUNDANT,ORE,Y,0
3616,4937,1908.0,478081,53,137.56,-35.02,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3617,4938,1942.0,478082,53,137.59,-35.02,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3618,4944,1933.0,478088,53,137.6,-35.05,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3619,4950,1902.0,478094,53,137.6,-35.08,Google Earth image,Salt,MAJOR,Clay mineral,TRACE,GANGUE,N,0
3621,4958,1933.0,478102,53,137.65,-35.03,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3622,4961,1949.0,478105,53,137.48,-35.04,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
3623,4994,-,478138,53,136.8,-28.13,Digitised,Magnesium,MINOR,Dolomite,ABUNDANT,ORE,N,0
3625,4995,1970.0,478139,53,136.81,-28.15,Digitised,Dolomite,MAJOR,,,,,0
3626,4996,1970.0,478140,53,136.82,-28.13,Digitised,Dolomite,MAJOR,,,,,0
3627,4997,1970.0,478141,53,136.85,-28.12,Digitised,Dolomite,MAJOR,,,,,0
3628,4998,1970.0,478142,53,136.86,-28.1,Digitised,Dolomite,MAJOR,,,,,0
3629,4999,1970.0,478143,53,137.24,-28.93,Digitised,Magnesium,MINOR,Dolomite,ABUNDANT,ORE,N,0
3631,5005,1978.0,478149,53,135.88,-34.58,Digital Image,Clay,MAJOR,,,,,0
3633,5006,2011.0,478150,53,135.89,-34.39,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Magnetite,MINOR,ORE,N,0
3635,5007,1897.0,478151,53,135.84,-34.82,Google Earth image,Limestone,MAJOR,Carbonate,ABUNDANT,ORE,N,0
3636,5008,1964.0,478152,53,136.32,-34.07,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Magnetite,MINOR,ORE,N,0
3638,5013,1940.0,478157,53,135.47,-34.14,Google Earth image,Kaolin,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
3640,5016,1943.0,478160,53,135.53,-34.17,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3641,5027,1961.0,478171,53,136.0,-34.3,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Magnetite,MINOR,ORE,N,0
3643,5030,1949.0,478174,53,135.47,-34.45,Google Earth image,Limestone,MINOR,,,,,0
3645,5031,1961.0,478175,53,135.91,-34.43,"Sourced from documents (PLANS, ENV, RB,etc)",Manganese,MINOR,Hematite,MINOR,ORE,N,0
3651,5039,1919.0,478183,53,136.02,-34.48,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3652,5040,1925.0,478184,53,136.25,-34.24,Google Earth image,Limestone,MAJOR,,,,,0
3653,5041,1917.0,478185,53,135.71,-34.87,Google Earth image,Gold,MINOR,Diopside,MINOR,ORE,N,0
3667,5042,1948.0,478186,53,136.02,-34.28,Google Earth image,Kaolin,MAJOR,Kaolinite,MAJOR,ORE,Y,0
3669,5043,1960.0,478187,53,135.83,-34.7,Google Earth image,Granite,MAJOR,,,,,0
3670,5046,1861.0,478190,53,137.72,-34.04,Google Earth image,Copper,MAJOR,Calcite,MINOR,GANGUE,N,0
3675,5047,1888.0,478191,53,137.88,-34.56,Google Earth image,Limestone,MAJOR,Carbonate,ABUNDANT,ORE,N,0
3676,5048,1985.0,478192,53,137.69,-34.14,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Magnetite,MAJOR,ORE,N,0
3678,5049,1872.0,478193,53,137.74,-34.15,Digitised,Copper,MAJOR,Calcite,TRACE,GANGUE,N,0
3683,5050,1872.0,478194,53,137.64,-34.04,Digital Image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
3686,5051,1930.0,478195,53,137.61,-34.83,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3687,5053,1930.0,478197,53,137.84,-34.1,Digital Image,Copper,MAJOR,Goethite,MAJOR,GANGUE,Y,0
3690,5054,1930.0,478198,53,137.8,-34.09,Digital Image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
3693,5055,1930.0,478199,53,137.79,-34.04,Digital Image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
3694,5057,1940.0,478201,53,137.7,-34.89,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3695,5058,1933.0,478202,53,137.66,-34.96,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3696,5059,1914.0,478203,53,137.8,-34.9,Google Earth image,Limestone,MAJOR,,,,,0
3697,5062,1918.0,478206,53,137.9,-34.44,Google Earth image,Dolomite,MAJOR,Dolomite,ABUNDANT,ORE,N,0
3698,5063,1863.0,478207,53,137.9,-34.12,Google Earth image,Copper,MAJOR,Iron oxide (non specific),ABUNDANT,GANGUE,Y,0
3701,5064,1873.0,478208,53,137.65,-34.05,Digital Image,Copper,MAJOR,Iron oxide (non specific),ABUNDANT,GANGUE,Y,0
3704,5074,1866.0,478218,53,137.6,-34.05,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
3706,5075,1937.0,832706,53,137.59,-34.02,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3707,5080,1861.0,478224,53,137.83,-34.05,Google Earth image,Calcrete,MINOR,Chalcopyrite,TRACE,ORE,N,0
3717,5081,-,478225,53,137.82,-34.05,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
3719,5083,1861.0,478227,53,137.84,-34.05,Digital Image,Copper,MAJOR,Chalcocite,MINOR,ORE,Y,0
3724,5084,-,478228,53,137.76,-34.09,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Malachite,MINOR,ORE,Y,0
3726,5085,1863.0,478229,53,137.74,-34.72,Google Earth image,Limestone,MAJOR,Azurite,TRACE,ORE,Y,0
3732,5087,1940.0,478231,53,137.54,-34.93,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3733,5088,1955.0,478232,53,137.88,-34.55,Google Earth image,Uranium,MAJOR,Chlorite,MINOR,GANGUE,N,0
3736,5089,1871.0,478233,53,137.66,-34.09,Digital Image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
3740,5092,1872.0,478236,53,137.83,-34.06,Digital Image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
3743,5093,1872.0,478237,53,137.62,-34.08,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
3748,5094,1872.0,478238,53,137.7,-34.12,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
3750,5095,1869.0,478239,53,137.64,-34.06,Digital Image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
3755,5097,1907.0,478241,53,137.81,-34.86,Digital Image,Limestone,MAJOR,Carbonate,ABUNDANT,ORE,N,0
3756,5098,1933.0,478242,53,137.67,-34.99,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3757,5102,1934.0,478246,53,137.51,-35.01,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3758,5104,1861.0,829956,53,137.6,-34.08,GPS Standalone Navigational,Gold,MINOR,Argentite,RARE,ORE,N,0
3785,5105,1847.0,478249,53,137.89,-34.54,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
3790,5107,1935.0,478251,53,137.72,-34.19,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3791,5108,1860.0,478252,53,137.87,-34.53,Google Earth image,Copper,MAJOR,Aikinite,RARE,ORE,N,0
3887,5109,1940.0,478253,53,137.47,-35.01,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3888,5111,1921.0,478255,53,137.67,-34.97,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3889,5112,1872.0,478256,53,137.87,-34.16,Digital Image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
3895,5115,1933.0,478259,53,137.67,-34.96,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3896,5117,1913.0,478261,53,137.76,-34.96,Google Earth image,Limestone,MAJOR,Carbonate,ABUNDANT,ORE,N,0
3897,5119,1933.0,478263,53,137.56,-34.97,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3898,5120,1872.0,478264,53,137.6,-34.09,GPS Standalone Navigational,Copper,MAJOR,Cuprite,MINOR,ORE,Y,0
3903,5122,1861.0,478266,53,137.68,-34.83,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
3906,5123,1934.0,478267,53,137.71,-34.2,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3907,5124,1928.0,478217,53,137.76,-34.82,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3908,5127,1888.0,478271,53,137.76,-34.36,Google Earth image,Copper,MAJOR,Gold,RARE,ORE,N,0
3914,5128,1872.0,478272,53,137.9,-34.41,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
3917,5130,1872.0,478274,53,137.62,-34.06,GPS Standalone Navigational,Copper,MAJOR,Bornite,TRACE,ORE,N,0
3924,5131,1924.0,478275,53,137.78,-34.92,Google Earth image,Calcrete,MAJOR,Carbonate,ABUNDANT,ORE,N,0
3925,5134,-,478278,53,137.77,-34.78,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3926,5136,1861.0,478280,53,137.61,-34.08,GPS Standalone Navigational,Gold,MINOR,Silver,RARE,ORE,N,0
3986,5137,1865.0,478281,53,137.63,-34.07,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Malachite,MINOR,ORE,Y,0
3988,5138,1874.0,478282,53,137.6,-34.09,Digital Image,Copper,MAJOR,Chalcocite,MINOR,ORE,Y,0
3991,5139,1940.0,478283,53,137.7,-34.9,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3992,5140,1934.0,478284,53,137.71,-34.89,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3993,5141,1929.0,478285,53,137.58,-34.98,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
3994,5142,1872.0,478286,53,137.69,-34.11,Digital Image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
4000,5144,1873.0,478288,53,137.67,-34.1,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Calcite,MINOR,GANGUE,N,0
4005,5145,1948.0,478289,53,137.75,-34.39,Google Earth image,Limestone,MAJOR,,,,,0
4006,5146,1869.0,478290,53,137.65,-34.02,Google Earth image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
4011,5147,1873.0,478291,53,137.61,-34.03,Google Earth image,Copper,MAJOR,Chalcocite,MINOR,ORE,N,0
4016,5148,1870.0,478292,53,137.63,-34.06,GPS Standalone Navigational,Copper,MAJOR,Bornite,TRACE,ORE,N,0
4027,5150,1861.0,478294,53,137.88,-34.55,Digital Image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
4031,5151,1861.0,478295,53,137.62,-34.05,Digital Image,Copper,MAJOR,Chalcopyrite,MINOR,ORE,N,0
4035,5152,1872.0,478296,53,137.9,-34.4,Digital Image,Copper,MAJOR,Gold,RARE,ORE,N,0
4046,5153,1868.0,478297,53,137.63,-34.04,Digital Image,Copper,MAJOR,Hematite,MINOR,GANGUE,N,0
4051,5156,1870.0,478300,53,137.71,-34.14,Digital Image,Uranium,MINOR,Calcite,TRACE,GANGUE,N,0
4067,5157,1919.0,832408,53,137.45,-35.02,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4068,5159,1870.0,478303,53,137.64,-34.07,Digital Image,Copper,MAJOR,Feldspar,TRACE,GANGUE,N,0
4075,5160,1908.0,1864754,53,137.88,-34.55,Digital Image,Clay,MINOR,Feldspar,RARE,GANGUE,N,0
4081,5161,1890.0,478305,53,137.89,-34.54,Google Earth image,Iron Ore,MAJOR,Hematite,ABUNDANT,ORE,Y,0
4083,5162,1918.0,478306,53,137.82,-34.83,Digital Image,Alunite,MAJOR,Alunite,MAJOR,ORE,N,0
4085,5163,1911.0,478307,53,137.79,-34.93,Google Earth image,Limestone,MAJOR,,,,,0
4086,5164,1906.0,478344,53,137.35,-34.93,Google Earth image,Limestone,MAJOR,,,,,0
4087,5165,1870.0,478309,53,137.62,-34.04,GPS Standalone Navigational,Gold,MINOR,Atacamite,RARE,ORE,N,0
4163,5166,1919.0,478310,53,138.0,-34.29,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4164,5170,1935.0,478314,53,137.7,-34.21,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4165,5171,1872.0,478315,53,137.61,-34.1,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
4169,5172,1940.0,478316,53,137.65,-35.0,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4170,5174,1903.0,478205,53,137.88,-34.45,Google Earth image,Phosphate,MAJOR,Clay mineral,MINOR,GANGUE,Y,0
4172,5175,-,478319,53,137.8,-34.1,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
4175,5181,-,478325,53,137.57,-34.08,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4177,5183,1910.0,478327,53,137.69,-34.93,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4178,5184,-,478328,53,137.86,-34.76,Digital Image,Clay,MAJOR,Kaolinite,MAJOR,ORE,N,0
4180,5185,1916.0,478329,53,137.8,-34.88,"Sourced from documents (PLANS, ENV, RB,etc)",Limestone,MAJOR,,,,,0
4181,5189,1872.0,478333,53,137.89,-34.4,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4183,5190,1861.0,478334,53,137.65,-34.06,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
4187,5191,1921.0,478335,53,137.73,-33.97,Digital Image,Clay,MAJOR,,,,,0
4188,5192,1866.0,478336,53,137.61,-34.1,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4190,5194,-,478338,53,135.83,-34.29,Google Earth image,Metasiltstone,MAJOR,,,,,0
4191,5195,1977.0,478339,53,137.82,-34.35,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Feldspar,MINOR,GANGUE,N,0
4195,5197,1928.0,478341,53,137.68,-34.85,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4196,5199,1910.0,478343,53,137.34,-34.51,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
4198,5201,1901.0,478345,53,137.66,-34.95,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4199,5202,-,478346,53,137.62,-34.04,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
4202,5203,1863.0,478347,53,137.59,-34.11,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
4205,5204,1873.0,1629487,53,137.69,-34.11,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
4208,5207,1874.0,478351,53,137.62,-34.05,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4210,5208,1861.0,478352,53,137.61,-34.06,Google Earth image,Limestone,MINOR,Gold,RARE,ORE,U,0
4252,5209,1863.0,478353,53,137.56,-34.1,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4253,5210,-,478354,53,137.61,-34.05,Digital Image,Copper,MAJOR,Atacamite,TRACE,ORE,Y,0
4261,5212,1863.0,478356,53,137.61,-34.11,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
4265,5216,1904.0,863080,53,137.62,-34.06,GPS Standalone Navigational,Copper,MAJOR,Gold,RARE,ORE,N,0
4281,5227,1918.0,478371,54,138.0,-29.77,Google Earth image,Copper,MAJOR,Atacamite,TRACE,ORE,Y,0
4289,5264,1901.0,478408,53,137.99,-29.76,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4291,5266,-,478410,54,138.12,-29.99,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4293,5343,1983.0,478487,53,134.86,-28.65,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4294,5344,1983.0,478488,53,134.87,-28.66,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4295,5345,1983.0,478489,53,134.91,-28.66,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4296,5346,1983.0,478490,53,134.93,-28.7,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4297,5347,1983.0,478491,53,134.94,-28.66,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4298,5348,1983.0,478492,53,134.94,-28.64,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4299,5349,1983.0,478493,53,134.97,-28.8,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4300,5350,1983.0,478494,53,134.98,-28.67,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4301,5351,-,478495,53,134.35,-28.02,Digitised,Coal,MAJOR,,,,,0
4302,5352,1983.0,478496,53,134.85,-28.87,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4303,5353,1983.0,478497,53,134.88,-28.86,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4304,5354,1983.0,478498,53,134.98,-28.86,Digitised,Epsomite,MAJOR,Epsomite,MINOR,ORE,N,0
4305,5355,1983.0,478499,53,133.91,-28.81,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Magnetite,MINOR,ORE,N,0
4307,5356,1962.0,478500,53,134.16,-28.09,GPS Averaged Position,Opal,MAJOR,Opal,RARE,ORE,N,0
4308,5357,-,478501,53,134.09,-28.24,Digitised,Coal,MAJOR,,,,,0
4309,5358,1980.0,478502,53,134.75,-27.94,Digitised,Coal,MAJOR,,,,,0
4310,5410,1914.0,478554,54,138.55,-35.01,"Sourced from documents (PLANS, ENV, RB,etc)",Clay,MAJOR,,,,,0
4311,5415,1924.0,478559,54,138.52,-35.05,Google Earth image,Limestone,MAJOR,,,,,0
4312,5444,1923.0,478588,54,138.56,-35.03,Google Earth image,Slate,MAJOR,,,,,0
4313,5448,1955.0,478592,54,138.54,-35.04,Google Earth image,Slate,MAJOR,,,,,0
4314,5449,1955.0,478593,54,138.54,-35.04,Google Earth image,Slate,MAJOR,,,,,0
4315,5455,1930.0,478599,54,138.56,-35.04,Google Earth image,Slate,MAJOR,,,,,0
4316,5458,1920.0,478602,54,138.56,-35.04,Google Earth image,Slate,MAJOR,,,,,0
4317,5463,1860.0,478607,54,138.56,-35.03,Google Earth image,Slate,MAJOR,,,,,0
4318,5472,1961.0,478616,54,138.56,-35.08,GPS Standalone Navigational,Clay,MAJOR,,,,,0
4319,5478,1960.0,478622,54,138.57,-35.09,Google Earth image,Sand,MAJOR,,,,,0
4320,5484,1924.0,478628,54,138.51,-35.07,Google Earth image,Limestone,MAJOR,,,,,0
4321,5486,1920.0,478630,54,138.53,-35.0,Google Earth image,Clay,MAJOR,,,,,0
4322,5494,1862.0,478638,54,138.52,-35.05,Google Earth image,Limestone,MINOR,,,,,0
4324,5495,1920.0,478639,54,138.52,-35.06,Google Earth image,Limestone,MAJOR,,,,,0
4326,5496,1950.0,478640,54,138.54,-35.09,Google Earth image,Limestone,MAJOR,,,,,0
4327,5544,1890.0,478688,54,138.53,-35.09,Google Earth image,Limestone,MAJOR,,,,,0
4328,5550,1914.0,478694,54,138.51,-35.09,Google Earth image,Metasiltstone,MAJOR,,,,,0
4330,5552,-,478696,54,138.52,-35.09,Google Earth image,Limestone,MAJOR,,,,,0
4331,5564,1900.0,478708,54,138.56,-35.04,Google Earth image,Slate,MAJOR,,,,,0
4332,5565,1961.0,478709,54,138.54,-35.04,"Sourced from documents (PLANS, ENV, RB,etc)",Sandstone,MAJOR,,,,,0
4333,5569,1927.0,478713,54,138.51,-35.07,Google Earth image,Limestone,MAJOR,,,,,0
4346,5579,1920.0,478723,54,138.56,-35.04,Google Earth image,Slate,MAJOR,,,,,0
4347,5580,1870.0,478724,54,138.55,-35.01,"Sourced from documents (PLANS, ENV, RB,etc)",Clay,MAJOR,,,,,0
4348,5586,1920.0,478730,54,138.55,-35.01,Google Earth image,Clay,MAJOR,,,,,0
4349,5597,1847.0,1532173,54,138.51,-35.09,Digital Image,Copper,MAJOR,Cuprite,TRACE,ORE,Y,0
4353,5599,1984.0,478743,53,133.37,-32.16,Google Earth image,Gypsum,MAJOR,Clay mineral,TRACE,GANGUE,N,0
4355,5600,1918.0,478744,53,133.03,-32.03,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
4356,5953,1870.0,479098,53,135.79,-27.9,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
4357,5954,1928.0,479099,53,135.78,-27.91,Google Earth image,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
4358,5956,1899.0,479101,53,135.79,-27.9,Google Earth image,Uranium,MINOR,Copper,TRACE,ORE,Y,0
4370,5957,-,479102,53,135.69,-27.8,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
4372,5958,-,479103,53,135.88,-27.99,Google Earth image,Gold,MINOR,Chalcopyrite,TRACE,ORE,N,0
4380,5960,1946.0,479105,53,135.46,-27.53,Google Earth image,Clay,MAJOR,,,,,0
4381,5961,1923.0,479106,53,135.36,-27.5,Google Earth image,Ochre,MAJOR,Iron oxide (non specific),MAJOR,ORE,Y,0
4382,5963,1984.0,479108,53,135.14,-27.83,"Sourced from documents (PLANS, ENV, RB,etc)",Coal,MAJOR,,,,,0
4383,5965,1886.0,479110,54,138.45,-32.67,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
4386,5969,1940.0,479114,54,138.48,-32.53,Google Earth image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
4397,5970,1941.0,479115,54,138.57,-32.6,Google Earth image,Manganese,MAJOR,Manganese Oxide,MAJOR,ORE,Y,0
4398,5975,1898.0,479120,54,138.54,-32.22,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4400,5977,1895.0,2025886,54,138.09,-32.88,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Calcite,TRACE,GANGUE,N,0
4407,5987,1869.0,479132,54,138.34,-32.24,Google Earth image,Copper,MAJOR,Calcite,MAJOR,GANGUE,N,0
4411,5988,1882.0,479133,54,138.41,-32.27,Google Earth image,Manganese,MAJOR,Manganite,MINOR,ORE,Y,0
4417,5989,1994.0,479134,54,138.33,-32.23,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
4418,5998,1920.0,479143,54,138.41,-32.88,Digital Image,Clay,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
4422,5999,1894.0,479144,54,138.46,-32.46,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
4425,6001,1886.0,479146,54,138.56,-32.42,Google Earth image,Silver,MAJOR,Argentite,RARE,ORE,N,0
4429,6003,1886.0,479148,54,138.47,-32.48,Google Earth image,Silver,MAJOR,Argentite,RARE,ORE,Y,0
4432,6011,1941.0,479156,54,138.57,-32.61,Google Earth image,Manganese,MAJOR,Dolomite,MINOR,GANGUE,N,0
4434,6020,1886.0,479165,54,138.38,-32.05,Google Earth image,Manganese,MAJOR,Clay mineral,MINOR,GANGUE,Y,0
4436,6027,1888.0,479172,54,138.03,-32.18,Google Earth image,Iron Ore,MAJOR,Dolomite,MINOR,GANGUE,N,0
4451,6039,1908.0,479184,54,138.41,-32.23,Google Earth image,Manganese,MAJOR,Manganese Oxide,ABUNDANT,ORE,Y,0
4452,6040,1886.0,479185,54,138.38,-32.06,Google Earth image,Copper,MAJOR,Calcite,MINOR,GANGUE,N,0
4458,6041,1883.0,479186,54,138.37,-32.07,"Sourced from documents (PLANS, ENV, RB,etc)",Manganese,MAJOR,Silver,TRACE,ORE,U,0
4461,6042,1955.0,479187,54,138.51,-32.46,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
4463,6043,1940.0,479188,54,138.52,-32.47,Google Earth image,Magnesite,MAJOR,Magnesite,MAJOR,ORE,N,0
4464,6050,1899.0,479195,54,138.58,-32.55,Google Earth image,Copper,MAJOR,Albite,TRACE,GANGUE,N,0
4473,6067,1862.0,479212,54,138.11,-32.48,Digital Image,Copper,MAJOR,Argentite,RARE,ORE,Y,0
4497,6068,1929.0,479213,53,138.0,-32.57,Google Earth image,Shale,MAJOR,,,,,0
4498,6073,1900.0,479218,54,138.2,-32.03,Google Earth image,Zinc,MINOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
4510,6081,-,479226,54,138.28,-32.63,Google Earth image,Calcrete,MAJOR,,,,,0
4511,6098,1862.0,479243,54,138.28,-32.07,Google Earth image,Copper,MAJOR,Galena,TRACE,ORE,N,0
4523,6100,1900.0,479245,54,138.1,-32.03,Google Earth image,Manganese,MAJOR,Manganese Oxide,ABUNDANT,ORE,Y,0
4524,6101,1938.0,479246,54,138.07,-32.02,Google Earth image,Silver,MINOR,Argentite,TRACE,ORE,Y,0
4534,6108,-,479253,54,138.57,-32.2,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
4536,6122,1846.0,479267,54,138.17,-32.83,Digital Image,Copper,MAJOR,Calcite,TRACE,GANGUE,N,0
4541,6133,1862.0,479278,54,138.03,-32.16,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
4553,6137,1846.0,479282,54,138.17,-32.84,Digital Image,Copper,MAJOR,Calcite,TRACE,GANGUE,N,0
4559,6138,1918.0,479283,54,138.4,-32.5,"Sourced from documents (PLANS, ENV, RB,etc)",Cobalt,MINOR,Clay mineral,MINOR,GANGUE,Y,0
4565,6152,1957.0,479297,54,138.07,-32.95,Google Earth image,Shale,MAJOR,,,,,0
4566,6166,1957.0,479311,54,138.52,-32.7,Digital Image,Asbestos,MAJOR,Crocidolite,ABUNDANT,ORE,N,0
4567,6175,1870.0,479320,54,138.55,-32.21,Google Earth image,Copper,MAJOR,Chalcopyrite,TRACE,ORE,N,0
4571,6180,-,479325,54,138.57,-32.83,Google Earth image,Phosphate,MAJOR,Goethite,MAJOR,GANGUE,Y,0
4573,6181,-,479326,54,138.57,-32.85,Google Earth image,Phosphate,MAJOR,Goethite,MAJOR,GANGUE,Y,0
4575,6188,1925.0,479333,54,138.13,-32.97,Google Earth image,Slate,MAJOR,,,,,0
4576,6189,1914.0,479334,54,138.21,-33.22,Google Earth image,Magnesite,MAJOR,Dolomite,MINOR,GANGUE,N,0
4578,6195,1891.0,479340,54,138.22,-32.15,Google Earth image,Manganese,MAJOR,Manganese Oxide,ABUNDANT,ORE,Y,0
